"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"13886","6465","Rice, white, short-grain, raw, unenriched","Rice, white, short-grain, raw, unenriched","20","oz","0.00","1.00","28.40","101","1.840","0.150","22.440","0.000","0.000","1.000","0.230","22.000","0.000","0.000","0.020","0.014","0.454","0.000","0.048","0.000","2.000","0.000","0.000","0.000","0.000","0.000","0.040","0.046","0.039","0.000","0.000","0.000",
"13887","6465","Rice, white, short-grain, raw, unenriched","Rice, white, short-grain, raw, unenriched","20","cup","48.00","0.00","201.33","716","13.000","1.040","158.300","0.000","0.000","6.000","1.600","152.000","2.000","0.000","0.140","0.096","3.200","0.000","0.342","0.000","12.000","0.000","0.000","0.000","0.000","0.000","0.280","0.322","0.276","0.000","0.000","0.000",
"13888","6466","Rice, white, short-grain, cooked, unenriched","Rice, white, short-grain, cooked, unenriched","20","oz","0.00","1.00","28.40","37","0.670","0.050","8.140","0.000","0.000","0.000","0.060","7.000","0.000","0.000","0.006","0.005","0.113","0.000","0.017","0.000","1.000","0.000","0.000","0.000","0.000","0.000","0.014","0.016","0.014","0.000","0.000","0.000",
"13889","6466","Rice, white, short-grain, cooked, unenriched","Rice, white, short-grain, cooked, unenriched","20","cup","48.00","0.00","204.17","266","4.840","0.390","58.900","0.000","0.000","2.000","0.410","53.000","0.000","0.000","0.041","0.033","0.820","0.000","0.121","0.000","4.000","0.000","0.000","0.000","0.000","0.000","0.105","0.119","0.102","0.000","0.000","0.000",
"13890","6467","Semolina, unenriched","Semolina, unenriched","20","oz","0.00","1.00","28.40","102","3.590","0.300","20.650","1.100","0.000","5.000","0.350","53.000","0.000","0.000","0.079","0.023","0.938","0.000","0.029","0.000","20.000","0.000","0.000","0.000","0.000","0.000","0.043","0.035","0.122","0.000","0.000","0.000",
"13891","6467","Semolina, unenriched","Semolina, unenriched","20","cup","48.00","0.00","167.34","601","21.180","1.750","121.630","6.500","0.000","28.000","2.050","311.000","2.000","0.000","0.468","0.134","5.528","0.000","0.172","0.000","120.000","0.000","0.000","0.000","0.000","0.000","0.250","0.207","0.718","0.000","0.000","0.000",
"13892","6468","Wheat flour, white, all-purpose, unenriched","Wheat flour, white, all-purpose, unenriched","20","oz","0.00","1.00","28.40","103","2.930","0.280","21.630","0.800","0.080","4.000","0.330","30.000","1.000","0.000","0.034","0.011","0.354","0.000","0.012","0.000","7.000","0.000","0.000","0.020","0.000","0.100","0.044","0.025","0.117","0.000","0.000","0.000",
"13893","6468","Wheat flour, white, all-purpose, unenriched","Wheat flour, white, all-purpose, unenriched","20","cup","48.00","0.00","125.46","455","12.910","1.220","95.390","3.400","0.340","19.000","1.460","134.000","2.000","0.000","0.150","0.050","1.562","0.000","0.055","0.000","32.000","0.000","0.000","0.080","0.000","0.400","0.194","0.109","0.516","0.000","0.000","0.000",
"13895","6469","Macaroni, dry, unenriched","Macaroni, dry, unenriched","20","cup elbow shaped","48.00","16.00","454.40","390","13.690","1.590","78.400","3.400","2.800","22.000","1.360","234.000","6.000","0.000","0.094","0.063","1.785","0.000","0.149","0.000","19.000","0.000","0.000","0.120","0.000","0.100","0.291","0.180","0.592","0.000","0.000","0.000",
"13896","6469","Macaroni, dry, unenriched","Macaroni, dry, unenriched","20","2.0 oz","0.00","2.00","56.80","211","7.430","0.860","42.560","1.800","1.520","12.000","0.740","127.000","3.000","0.000","0.051","0.034","0.969","0.000","0.081","0.000","10.000","0.000","0.000","0.060","0.000","0.100","0.158","0.097","0.321","0.000","0.000","0.000",
