"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"4863","2489","Strawberries, frozen, sweetened, whole","Strawberries, frozen, sweetened, whole","8","package (10 oz)","0.00","10.00","284.00","222","1.480","0.400","59.640","5.400","52.850","31.000","1.330","278.000","3.000","112.200","0.043","0.219","0.832","0.000","0.080","0.000","11.000","0.000","77.000","0.680","0.000","5.400","0.020","0.054","0.193","0.000","0.000","0.000",
"4864","2490","Strawberries, frozen, sweetened, sliced","Strawberries, frozen, sweetened, sliced","8","oz","0.00","1.00","28.40","27","0.150","0.040","7.350","0.500","6.810","3.000","0.170","28.000","1.000","11.700","0.005","0.014","0.114","0.000","0.009","0.000","4.000","0.000","7.000","0.070","0.000","0.500","0.002","0.005","0.018","0.000","0.000","0.000",
"4865","2490","Strawberries, frozen, sweetened, sliced","Strawberries, frozen, sweetened, sliced","8","cup, thawed","48.00","0.00","257.70","245","1.350","0.330","66.100","4.800","61.230","28.000","1.500","250.000","8.000","105.600","0.041","0.130","1.023","0.000","0.076","0.000","38.000","0.000","61.000","0.590","0.000","4.300","0.018","0.046","0.163","0.000","0.000","0.000",
"4866","2490","Strawberries, frozen, sweetened, sliced","Strawberries, frozen, sweetened, sliced","8","package (10 oz)","0.00","10.00","284.00","273","1.510","0.370","73.610","5.400","68.190","31.000","1.680","278.000","9.000","117.600","0.045","0.145","1.139","0.000","0.085","0.000","43.000","0.000","68.000","0.650","0.000","4.800","0.020","0.051","0.182","0.000","0.000","0.000",
"4867","2491","Sugar-apples, (sweetsop), raw","Sugar-apples, (sweetsop), raw","8","oz","0.00","1.00","28.40","27","0.580","0.080","6.700","1.200","0.000","7.000","0.170","70.000","3.000","10.300","0.031","0.032","0.250","0.000","0.057","0.000","4.000","0.000","2.000","0.000","0.000","0.000","0.014","0.032","0.011","0.000","0.000","0.000",
"4868","2491","Sugar-apples, (sweetsop), raw","Sugar-apples, (sweetsop), raw","8","cup, pulp","48.00","0.00","247.19","235","5.150","0.720","59.100","11.000","0.000","60.000","1.500","618.000","22.000","90.800","0.275","0.282","2.208","0.000","0.500","0.000","35.000","0.000","15.000","0.000","0.000","0.000","0.120","0.285","0.100","0.000","0.000","0.000",
"4869","2492","Tamarinds, raw","Tamarinds, raw","8","oz","0.00","1.00","28.40","68","0.790","0.170","17.720","1.400","16.270","21.000","0.790","178.000","8.000","1.000","0.121","0.043","0.549","0.000","0.019","0.000","4.000","0.000","9.000","0.030","0.000","0.800","0.077","0.051","0.017","0.000","0.000","0.000",
"4870","2492","Tamarinds, raw","Tamarinds, raw","8","cup, pulp","48.00","0.00","119.86","287","3.360","0.720","75.000","6.100","68.880","89.000","3.360","754.000","34.000","4.200","0.514","0.182","2.326","0.000","0.079","0.000","17.000","0.000","36.000","0.120","0.000","3.400","0.326","0.217","0.071","0.000","0.000","0.000",
"4871","2493","Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and ","Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids","8","oz","0.00","1.00","28.40","24","0.120","0.030","6.340","0.400","0.000","4.000","0.150","37.000","1.000","5.000","0.015","0.013","0.159","0.000","0.034","0.000","3.000","0.000","36.000","0.000","0.000","0.000","0.005","0.005","0.009","0.000","0.000","0.000",
"4872","2493","Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and ","Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids","8","cup","48.00","0.00","261.52","221","1.050","0.260","57.470","3.300","0.000","33.000","1.340","337.000","5.000","45.000","0.139","0.116","1.444","0.000","0.308","0.000","23.000","0.000","326.000","0.000","0.000","0.000","0.049","0.046","0.082","0.000","0.000","0.000",
