"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"10338","4645","Fish, pout, ocean, cooked, dry heat","Fish, pout, ocean, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","87","18.130","0.990","0.000","0.000","0.000","11.000","0.310","436.000","66.000","0.000","0.078","0.062","2.174","0.000","0.235","0.880","7.000","0.000","39.000","0.000","0.000","0.000","0.349","0.359","0.035","57.000","0.000","0.000",
"10339","4646","Fish, roe, mixed species, cooked, dry heat","Fish, roe, mixed species, cooked, dry heat","14","oz","0.00","1.00","28.40","58","8.110","2.330","0.540","0.000","0.000","8.000","0.220","80.000","33.000","4.600","0.079","0.269","0.621","0.000","0.052","3.270","26.000","0.000","86.000","0.000","0.000","0.000","0.529","0.604","0.965","136.000","0.000","0.000",
"10340","4646","Fish, roe, mixed species, cooked, dry heat","Fish, roe, mixed species, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","173","24.330","7.000","1.630","0.000","0.000","24.000","0.650","241.000","99.000","13.900","0.235","0.807","1.863","0.000","0.157","9.810","78.000","0.000","258.000","0.000","0.000","0.000","1.586","1.810","2.893","407.000","0.000","0.000",
"10342","4647","Fish, sablefish, cooked, dry heat","Fish, sablefish, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","212","14.610","16.680","0.000","0.000","0.000","38.000","1.390","390.000","61.000","0.000","0.104","0.098","4.359","0.000","0.294","1.220","14.000","0.000","287.000","0.000","0.000","0.000","3.484","8.779","2.225","54.000","0.000","0.000",
"10344","4648","Fish, salmon, Atlantic, wild, cooked, dry heat","Fish, salmon, Atlantic, wild, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","155","21.620","6.910","0.000","0.000","0.000","13.000","0.880","534.000","48.000","0.000","0.234","0.414","8.565","0.000","0.802","2.590","25.000","0.000","37.000","0.000","0.000","0.000","1.068","2.292","2.768","60.000","0.000","0.000",
"10346","4649","Fish, salmon, chinook, cooked, dry heat","Fish, salmon, chinook, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","196","21.860","11.370","0.000","0.000","0.000","24.000","0.770","429.000","51.000","3.500","0.037","0.131","8.538","0.000","0.393","2.440","30.000","0.000","422.000","0.000","0.000","0.000","2.732","4.881","2.263","72.000","0.000","0.000",
"10348","4650","Fish, salmon, chum, cooked, dry heat","Fish, salmon, chum, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","131","21.950","4.110","0.000","0.000","0.000","12.000","0.600","468.000","54.000","0.000","0.078","0.186","7.247","0.000","0.393","2.940","4.000","0.000","97.000","0.000","0.000","0.000","0.915","1.680","0.979","81.000","0.000","0.000",
"10349","4651","Fish, salmon, pink, cooked, dry heat","Fish, salmon, pink, cooked, dry heat","14","oz","0.00","1.00","28.40","43","6.970","1.500","0.000","0.000","0.000","2.000","0.130","124.000","26.000","0.000","0.026","0.036","2.718","0.000","0.197","1.340","1.000","0.000","36.000","0.140","3.700","0.100","0.275","0.458","0.276","16.000","0.000","0.000",
"10351","4652","Fish, scup, cooked, dry heat","Fish, scup, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","115","20.580","2.980","0.000","0.000","0.000","43.000","0.580","313.000","46.000","0.000","0.108","0.104","4.245","0.000","0.294","1.380","14.000","0.000","88.000","0.000","0.000","0.000","0.000","0.000","0.000","57.000","0.000","0.000",
"10353","4653","Fish, seatrout, mixed species, cooked, dry heat","Fish, seatrout, mixed species, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","113","18.240","3.940","0.000","0.000","0.000","19.000","0.300","371.000","63.000","0.000","0.059","0.176","2.485","0.000","0.393","2.940","5.000","0.000","98.000","0.000","0.000","0.000","1.099","0.963","0.790","90.000","0.000","0.000",
"10355","4654","Fish, shad, american, cooked, dry heat","Fish, shad, american, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","214","18.450","15.000","0.000","0.000","0.000","51.000","1.050","418.000","55.000","0.000","0.156","0.262","9.154","0.000","0.393","0.120","14.000","0.000","102.000","0.000","0.000","0.000","0.000","0.000","0.000","82.000","0.000","0.000",
