"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"10894","4902","SILK Banana-Strawberry soy Yogurt","SILK Banana-Strawberry soy Yogurt","15","oz","0.00","1.00","28.40","25","0.670","0.330","4.840","0.200","3.000","50.000","0.180","0.000","4.000","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10895","4902","SILK Banana-Strawberry soy Yogurt","SILK Banana-Strawberry soy Yogurt","15","container","0.00","0.00","170.40","150","4.000","2.010","29.000","1.000","18.000","299.000","1.090","0.000","26.000","29.900","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10897","4903","SILK Original Creamer","SILK Original Creamer","15","tbsp","3.00","0.00","0.00","15","0.000","1.000","1.000","0.000","0.000","0.000","0.000","0.000","10.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10899","4904","SILK French Vanilla Creamer","SILK French Vanilla Creamer","15","tbsp","3.00","0.00","0.00","20","0.000","1.000","3.000","0.000","3.000","0.000","0.000","0.000","10.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10901","4905","SILK Hazelnut Creamer","SILK Hazelnut Creamer","15","tbsp","3.00","0.00","0.00","20","0.000","1.000","3.000","0.000","3.000","0.000","0.000","0.000","10.000","30.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10902","4906","Vitasoy USA Organic Nasoya, Soft","Vitasoy USA Organic Nasoya, Soft","15","oz","0.00","1.00","28.40","20","2.270","0.990","0.430","0.200","0.090","37.000","0.310","0.000","1.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.142","0.198","0.652","0.000","0.000","0.000",
"10903","4906","Vitasoy USA Organic Nasoya, Soft","Vitasoy USA Organic Nasoya, Soft","15","0.2 package","0.00","0.00","78.10","55","6.320","2.760","1.180","0.500","0.240","103.000","0.870","0.000","3.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.395","0.553","1.817","0.000","0.000","0.000",
"10904","4907","Vitasoy USA Nasoya, Lite Silken Tofu","Vitasoy USA Nasoya, Lite Silken Tofu","15","oz","0.00","1.00","28.40","12","2.130","0.310","0.090","0.000","0.000","112.000","0.250","0.000","22.000","0.000","0.000","0.000","0.000","0.000","0.000","0.690","0.000","0.000","542.000","1.490","1.100","0.000","0.057","0.028","0.198","0.000","0.000","0.000",
"10905","4907","Vitasoy USA Nasoya, Lite Silken Tofu","Vitasoy USA Nasoya, Lite Silken Tofu","15","0.2 package","0.00","0.00","87.57","37","6.820","1.000","0.270","0.000","0.000","359.000","0.790","0.000","72.000","0.000","0.000","0.000","0.000","0.000","0.000","2.200","0.000","0.000","1741.000","4.790","3.500","0.000","0.182","0.091","0.637","0.000","0.000","0.000",
"10907","4908","Vitasoy USA Organic Nasoya, Tofu Plus Extra Firm","Vitasoy USA Organic Nasoya, Tofu Plus Extra Firm","15","3.0 oz","0.00","3.00","85.20","78","7.910","4.170","2.300","0.800","0.340","209.000","1.360","0.000","6.000","0.000","0.000","0.374","0.000","0.000","0.425","1.230","0.000","0.000","0.000","0.000","2.100","0.000","0.510","1.105","2.550","0.000","0.000","0.000",
