"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"6183","2838","Ham, slice, bone-in, lean and fat, unheated","Ham, slice, bone-in, lean and fat, unheated","9","serving (3 oz)","0.00","3.00","85.20","147","19.080","7.790","0.180","0.000","0.040","10.000","0.980","296.000","632.000","0.000","0.393","0.191","5.142","0.000","0.381","0.480","1.000","0.000","4.000","0.290","0.000","0.300","2.503","3.362","1.089","55.000","0.000","0.000",
"6184","2839","Pork spareribs, lean and fat, roasted","Pork spareribs, lean and fat, roasted","9","oz","0.00","1.00","28.40","102","5.920","8.750","0.000","0.000","0.000","5.000","0.410","75.000","26.000","0.000","0.119","0.093","1.730","0.000","0.167","0.130","0.000","0.000","0.000","0.040","0.600","0.000","2.620","3.036","0.849","30.000","0.000","0.000",
"6186","2841","Pork loin, enhanced, tenderloin, lean only, roasted","Pork loin, enhanced, tenderloin, lean only, roasted","9","oz","0.00","1.00","28.40","33","6.130","0.890","0.090","0.000","0.000","1.000","0.280","161.000","65.000","0.000","0.224","0.102","2.096","0.000","0.173","0.130","0.000","0.000","0.000","0.020","0.100","0.000","0.305","0.340","0.129","16.000","0.000","0.000",
"6188","2843","Pork shoulder, enhanced, (Boston butt), blade (steaks), lean only, braised","Pork shoulder, enhanced, (Boston butt), blade (steaks), lean only, braised","9","oz","0.00","1.00","28.40","64","7.820","3.440","0.000","0.000","0.000","7.000","0.520","110.000","44.000","0.000","0.120","0.108","1.014","0.000","0.138","0.270","0.000","0.000","0.000","0.030","0.300","0.000","1.310","1.617","0.366","28.000","0.000","0.000",
"6190","2845","Pork loin, enhanced, top loin (chops), boneless, lean only, broiled","Pork loin, enhanced, top loin (chops), boneless, lean only, broiled","9","oz","0.00","1.00","28.40","37","7.030","1.000","0.000","0.000","0.000","1.000","0.140","149.000","67.000","0.000","0.148","0.054","2.561","0.000","0.184","0.140","0.000","0.000","0.000","0.020","0.100","0.000","0.342","0.436","0.100","15.000","0.000","0.000",
"6193","2848","Pork loin, enhanced, top loin (chops), boneless, lean and fat, broiled","Pork loin, enhanced, top loin (chops), boneless, lean and fat, broiled","9","oz","0.00","1.00","28.40","40","6.930","1.380","0.000","0.000","0.000","2.000","0.140","147.000","66.000","0.000","0.146","0.054","2.528","0.000","0.181","0.150","0.000","0.000","0.000","0.030","0.100","0.000","0.476","0.591","0.154","15.000","0.000","0.000",
"6195","2850","Pork loin, enhanced, tenderloin, lean and fat, roasted","Pork loin, enhanced, tenderloin, lean and fat, roasted","9","oz","0.00","1.00","28.40","34","6.100","1.050","0.090","0.000","0.000","1.000","0.270","160.000","65.000","0.000","0.222","0.101","2.087","0.000","0.172","0.140","0.000","0.000","0.000","0.020","0.100","0.000","0.360","0.404","0.151","16.000","0.000","0.000",
"6197","2852","Pork shoulder, enhanced, (Boston butt), blade (steaks), lean and fat, braised","Pork shoulder, enhanced, (Boston butt), blade (steaks), lean and fat, braised","9","oz","0.00","1.00","28.40","75","7.330","4.800","0.010","0.000","0.000","8.000","0.490","105.000","43.000","0.000","0.115","0.101","1.023","0.000","0.131","0.280","0.000","0.000","0.000","0.030","0.300","0.000","1.783","2.158","0.569","27.000","0.000","0.000",
"6206","2860","Pork sirloin tip roast, boneless, lean and fat, braised","Pork sirloin tip roast, boneless, lean and fat, braised","9","oz","0.00","1.00","28.40","44","8.820","0.730","0.000","0.000","0.000","1.000","0.300","103.000","12.000","0.000","0.171","0.145","2.179","0.000","0.139","0.160","0.000","0.000","0.000","0.030","0.000","0.000","0.224","0.290","0.134","24.000","0.000","0.000",
"6215","2865","Ground pork, 72% lean / 28% fat, cooked, crumbles","Ground pork, 72% lean / 28% fat, cooked, crumbles","9","4.0 oz","0.00","4.00","113.60","444","25.800","37.210","1.570","0.000","0.000","23.000","1.300","316.000","106.000","0.000","0.385","0.551","8.500","0.000","0.574","1.320","2.000","0.000","0.000","0.400","0.900","0.000","12.781","17.318","4.885","113.000","0.000","0.000",
